archive_rank,slug,source_url,asset_system_breadth,asset_categories,retained_formats,referenced_formats,runtime_signals,retained_asset_files,retained_asset_bytes
2783,ocean-school,https://oceanschool.nfb.ca/,2,3d_model | gpu_texture,,dds | fbx | gltf | ktx,draco_decoder | gltf_loader | lottie_runtime | offscreen_canvas | shader_source | web_worker | webxr,0,0
2796,daniel-spatzek-portfolio-2018,https://www.danielspatzek.com,2,3d_model | gpu_texture,,gltf | ktx,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,0,0
2829,wonderland-ams,https://wonderlandams.com/,2,3d_model | shader,,glb | glsl,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,0,0
3678,fantasy-shopping-1,http://www.fantasy.co/work/shopping,2,3d_model | gpu_texture,,glb | ktx2,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,0,0
878,armur,https://www.armur.co,1,vector_animation,lottie_json,,lottie_asset,2,41223640
2425,akaru-studio,https://www.akaru.fr/,1,3d_model,glb,glb,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,2,126656
238,the-monolith-project,https://themonolithproject.net/,1,webassembly,wasm,wasm,draco_decoder | webassembly_runtime,1,283091
369,nk-studio,https://www.nk.studio/,1,3d_model,fbx,fbx,,1,673280
2153,mill3-studio,https://mill3.studio/en,1,webassembly,wasm,wasm,rive_runtime,1,1863163
8,risk,https://www.risk.film,1,shader,,frag,offscreen_canvas | shader_source,0,0
15,julien-calot,https://www.juliencalot.com,1,gpu_texture,,astc,offscreen_canvas | shader_source | web_worker | webgpu,0,0
27,ten-years-away,https://ten.375.studio/en,1,gpu_texture,,ktx2,,0,0
30,sui,https://www.sui.io/,1,vector_animation,,riv,,0,0
37,fauna-robotics,https://faunarobotics.com,1,vector_animation,,riv,rive_runtime,0,0
52,hashgraph-ventures,https://hashgraphvc.com/,1,3d_model,,gltf,gltf_loader | offscreen_canvas | shader_source | web_worker | webgpu,0,0
100,oryzo-ai,https://oryzo.ai,1,3d_model,,obj,,0,0
111,iyo,https://www.iyo.ai/,1,3d_model,,glb,,0,0
115,utopia-tokyo,https://www.utopiatokyo.com/,1,spline_scene,,splinecode,,0,0
158,damn-good-brands-2,https://damngoodbrands.com/,1,3d_model,,glb,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,0,0
162,sileent,https://www.sileent.com/,1,shader,,frag,offscreen_canvas | shader_source,0,0
169,c-design-by-dylan,https://www.dylanbrouwer.design/,1,spline_scene,,splinecode,,0,0
205,mindmarket,https://mindmarket.com/,1,vector_animation,,riv,,0,0
232,elliott-mangham,https://elliott.mangham.dev,1,3d_model,,glb,,0,0
245,digilab,https://digilab.co/,1,vector_animation,,riv,,0,0
247,telkom-ot,https://www.telkom-ot.si/en/home,1,3d_model,,glb,offscreen_canvas | web_worker,0,0
258,kaleida,https://www.wearekaleida.com/,1,shader,,frag,,0,0
263,beyond-design-into-experience,https://15th.plus-ex.com/,1,gpu_texture,,ktx2,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source | web_worker,0,0
272,ponpon-mania,https://ponpon-mania.com/,1,gpu_texture,,basis | ktx,shader_source | web_worker,0,0
285,silver-pinewood-residences,https://silver-pinewood.com/,1,3d_model,,gltf,,0,0
313,bitter-creek,https://www.bittercreek.studio/,1,spline_scene,,splinecode,lottie_runtime,0,0
327,pictoric,https://pictoric.com.ua/,1,shader,,glsl,shader_source,0,0
342,metamask,https://metamask.io/,1,3d_model,,glb,gltf_loader | web_worker,0,0
347,dapper,https://www.dapper.agency/,1,spline_scene,,splinecode,,0,0
360,avax-network-1,https://www.avax.network,1,gpu_texture,,basis,,0,0
372,hhhusher,https://www.hhhusher.com/,1,shader,,frag,,0,0
374,medusmo,https://www.medusmo.com/,1,spline_scene,,splinecode,,0,0
376,background-remover,https://tools.dverso.io/bgremove/,1,webassembly,,wasm,offscreen_canvas | shader_source | web_worker | webassembly_runtime,0,0
379,homerun,https://homerun.today/,1,spline_scene,,splinecode,,0,0
383,oflyn,https://oflyn.fr/,1,3d_model,,glb,,0,0
401,effortel,https://www.effortel.com/,1,vector_animation,,riv,,0,0
407,dichtm-fashion,https://dich-fashion.webflow.io/,1,spline_scene,,splinecode,shader_source,0,0
444,jitter,https://jitter.video/,1,webassembly,,wasm,lottie_runtime | offscreen_canvas | shader_source | web_worker | webassembly_runtime,0,0
445,studio-null,https://www.madebynull.com/,1,shader,,glsl,offscreen_canvas | shader_source,0,0
475,foundation,https://www.thefoundation.house/,1,shader,,vert,,0,0
493,warhol-arts,https://warhol-arts.webflow.io/,1,spline_scene,,splinecode,lottie_runtime | shader_source,0,0
507,fancy,https://fancy.design,1,shader,,vert,,0,0
538,moooor,https://www.moooor.com/,1,shader,,frag,,0,0
547,raad,https://raad.com/,1,webassembly,,wasm,offscreen_canvas | shader_source | web_worker,0,0
548,osklen-digital-flagship,https://www.osklen.com.br/,1,3d_model,,obj,,0,0
568,vantage-inc,https://vantage.ava-case.com,1,3d_model,,glb,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,0,0
579,spencer-gabor,https://spencergabor.work,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
585,keikku-next-gen-stethoscope,https://keikku.madebyburo.com/,1,vector_animation,,riv,,0,0
607,heavn-one,https://heavn-one.webflow.io/,1,3d_model,,fbx,,0,0
628,mon-top-netflix,https://montopnetflix.fr,1,webassembly,,wasm,lottie_runtime | offscreen_canvas | web_worker | webassembly_runtime,0,0
649,hartmann-capital,https://www.hartmanncapital.com/,1,spline_scene,,splinecode,,0,0
672,serious-business-2,https://serious.business/,1,3d_model,,glb,,0,0
705,stevia-please-portfolio,https://www.steviaplease.me/,1,gpu_texture,,ktx,offscreen_canvas | shader_source,0,0
729,francobolli-monti-lessini,https://www.francobollimontilessini.com/,1,vector_animation,,riv,,0,0
730,space-trash-signs,https://spacetrashsigns.org,1,3d_model,,glb,offscreen_canvas | web_worker,0,0
735,sonar-music,https://www.sonarmusic.com.au/,1,webassembly,,wasm,lottie_runtime,0,0
791,str8fire,https://www.str8fire.io/,1,spline_scene,,splinecode,,0,0
829,yulia,https://www.yulia.world/,1,shader,,vert,,0,0
834,ma-sai-gon-space,https://masaigon.space/,1,shader,,frag,lottie_runtime | offscreen_canvas | shader_source | web_worker,0,0
854,savoirfaire-c,https://www.savoirfaire.nyc/,1,3d_model,,gltf,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source | web_worker,0,0
863,yuen-ye-v3,https://yuenye.com/,1,3d_model,,obj,offscreen_canvas | shader_source,0,0
885,robert-borghesi-portfolio,https://robertborghesi.is/,1,environment_map,,hdr,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source | web_worker,0,0
895,jessica-mille-architecte,https://jessicamillearchitecte.com,1,3d_model,,glb,,0,0
921,evan-fasquelle,https://evanfasquelle.com,1,spline_scene,,splinecode,,0,0
972,bitkraft-com,https://www.bitkraft.vc/,1,3d_model,,obj,,0,0
980,ethnocare,https://ethnocare.ca,1,3d_model,,glb,,0,0
989,kkpk,https://kokopako.fr/,1,3d_model,,obj,basis_ktx2_transcoder | shader_source | web_worker,0,0
1011,fabrictm,https://fabric.codebydennis.com/,1,spline_scene,,splinecode,,0,0
1042,chaingpt-blockchain-ai,https://www.chaingpt.org/,1,vector_animation,,riv,rive_runtime | shader_source,0,0
1043,justine-soulie-portfolio,https://justinesoulie.fr,1,gpu_texture,,ktx,shader_source,0,0
1095,we-are-unknown,https://www.weareunknown.io/,1,spline_scene,,splinecode,,0,0
1116,artemii-lebedev,https://artemiilebedev.com,1,shader,,frag,,0,0
1129,decriminalize-poverty,https://decriminalizepoverty.org/,1,3d_model,,obj,,0,0
1131,dior-mothers-day-2023,https://diormotherday23.vercel.app/,1,3d_model,,glb | obj,basis_ktx2_transcoder | shader_source,0,0
1166,val-doca,https://www.valdoca.com/,1,shader,,frag,shader_source,0,0
1171,prepare-to-pioneer,https://preparetopioneer.com/,1,gpu_texture,,ktx2,shader_source | web_worker,0,0
1177,edifis,https://edifis.ca/en/,1,3d_model,,glb | obj,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source | web_worker,0,0
1185,surya-aditya,https://surya-aditya.com/,1,gpu_texture,,ktx2,shader_source,0,0
1233,tux-creative-house,https://tux.co/,1,shader,,frag,offscreen_canvas | shader_source,0,0
1235,jonas-emmertsen-portfolio,https://jonasemmertsen.com/,1,3d_model,,obj,lottie_runtime | offscreen_canvas | shader_source | web_worker,0,0
1281,snig-digital-1,https://www.snig.digital/,1,shader,,vert,,0,0
1304,kpr,https://kprverse.com/,1,gpu_texture,,basis,offscreen_canvas | shader_source,0,0
1329,the-quarry-house-1,https://mfisher-apollonas.com,1,3d_model,,glb,,0,0
1340,war-in-ukraine,https://war.artmilitonian.com/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
1363,vurrle-studio,https://vurrle.tftl.agency/,1,3d_model,,obj,,0,0
1471,unleashing-your-best-version,https://unleashingbest.com/,1,webassembly,,wasm,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source | web_worker,0,0
1481,elegant-seagulls-3,https://www.elegantseagulls.com/,1,shader,,frag,,0,0
1546,dr-dabber-experience,https://experience.drdabber.com/,1,3d_model,,glb,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,0,0
1548,victor-work,https://victor.work,1,gpu_texture,,ktx,offscreen_canvas | shader_source,0,0
1549,true-1,https://www.truestaging.co.uk/,1,gpu_texture,,ktx2,,0,0
1626,keepgrading,https://keepgrading.com,1,shader,,frag,offscreen_canvas | shader_source,0,0
1683,totem-earth,https://totem.itsoffbrand.com/,1,3d_model,,glb,,0,0
1729,are-you-okok,https://areyou.okok.services/,1,3d_model,,glb,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,0,0
1770,the-message-to-ukraine,https://themessagetoukraine.obys.agency/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
1771,meadlight-principio,https://meadlight.com/en,1,3d_model,,obj,lottie_runtime | shader_source,0,0
1785,grids,https://grids.obys.agency/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
1826,vita-architecture,https://vitaarchitecture.com/,1,3d_model,,obj,offscreen_canvas | shader_source,0,0
1834,airpods-max,https://www.apple.com/airpods-max/,1,3d_model,,usdz,,0,0
1853,lamborghini-huracan-sto,https://www.lamborghini.com/en-en/3d,1,3d_model,,glb | usdz,,0,0
1869,colors-combinations,https://colors.combinations.obys.agency/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
1895,ombia-studio,https://ombiastudio.com/,1,shader,,vert,,0,0
1896,the-armenian-genocide,https://genocide.greatarmenia.org/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
1921,happy-face,https://deathofmygeneration.fun,1,webassembly,,wasm,offscreen_canvas | shader_source | web_worker | webassembly_runtime,0,0
1971,universal-favourite,https://universalfavourite.com.au/,1,3d_model,,obj,,0,0
1976,public-domain,https://public---domain.com/,1,3d_model,,glb,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source,0,0
2002,airshifumi,https://airshifumi.hands.agency/,1,shader,,frag,offscreen_canvas | shader_source,0,0
2017,10-misconceptions-on-ux,https://10ideesrecuesenuxdesign.castoretpollux.com/en,1,3d_model,,obj,lottie_runtime,0,0
2032,typography-principles,https://typographyprinciples.obys.agency/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
2094,robin-noguier-portfolio,https://robin-noguier.com/,1,3d_model,,obj,offscreen_canvas | shader_source | web_worker,0,0
2131,pizza-pizza,https://pizzapizza.io/,1,3d_model,,obj,,0,0
2205,pioneer-corn-revolutionized,https://cornrevolution.resn.global/,1,gpu_texture,,ktx,,0,0
2236,readymag-design-workout,https://designworkout.readymag.com/?utm_source=awwwards.com/&utm_medium=paid&utm_campaign=designworkout_awwwards,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
2254,macbook-pro-16-inch,https://www.apple.com/macbook-pro-16,1,3d_model,,usdz,,0,0
2289,shape-studio,https://shapestudio.co.uk,1,3d_model,,glb,basis_ktx2_transcoder | draco_decoder | gltf_loader | lottie_runtime | meshopt_decoder | offscreen_canvas | shader_source | web_worker,0,0
2308,wannabe-2,https://wannabe-store.webflow.io/,1,3d_model,,gltf,,0,0
2330,loer-architecten,https://loerarchitecten.com/en,1,3d_model,,obj,,0,0
2341,illuminating-radioactivity,https://illuminating-radioactivity.com/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
2347,leqb,https://le-qb.com/,1,3d_model,,obj,offscreen_canvas | shader_source,0,0
2349,i-spy,https://ispy.heihei.resn.co/,1,3d_model,,obj,shader_source,0,0
2358,bruno-ortolland,https://bahaasamir.me/noss_new/,1,3d_model,,gltf,gltf_loader | shader_source,0,0
2366,apple-airpods-pro,http://apple.com/airpods-pro,1,3d_model,,usdz,,0,0
2369,the-bear-and-his-scarf,https://thebearandhisscarf.com,1,3d_model,,obj,,0,0
2393,longshot-features,https://longshotfeatures.com/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
2396,niki-lauda,https://nikilauda.obys.agency/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
2433,prevint,https://www.prevint.pt/en,1,shader,,frag,,0,0
2435,noiz,https://soundboard.heihei.resn.co/,1,3d_model,,obj,offscreen_canvas | shader_source | webxr,0,0
2498,personal-page-vladimir-gruev,https://gruev.space,1,3d_model,,obj,,0,0
2514,hallobasis,https://hallobasis.com/,1,shader,,frag,,0,0
2544,the-history-of-web-design,https://thehistoryofweb.design/,1,3d_model,,obj,offscreen_canvas | shader_source | webxr,0,0
2581,yuen-ye-v2,https://yuenye.com/,1,3d_model,,obj,offscreen_canvas | shader_source,0,0
2595,elena-iv-skaya,https://ivskaya.com/,1,3d_model,,obj,,0,0
2640,davide-perozzi-portfolio,https://2k19.perozzi.studio/,1,3d_model,,obj,shader_source,0,0
2650,play-for-good,https://play.gl/,1,3d_model,,glb,,0,0
2706,stanley-kubrick-work-and-life,https://kubrick.life/,1,shader,,frag,lottie_runtime | offscreen_canvas | web_worker,0,0
2821,adoratorio-summer-club,https://summerclub.adoratorio.studio/,1,3d_model,,obj,offscreen_canvas | shader_source,0,0
3132,resns-little-helper,http://littlehelper.resn.global,1,3d_model,,obj,,0,0
3200,badass-films,https://badassfilms.tv/,1,3d_model,,obj,,0,0
3232,tux,https://tux.co/en/,1,shader,,frag,offscreen_canvas | shader_source,0,0
3280,vr-arles-festival,https://www.vrarlesfestival.com,1,3d_model,,obj,,0,0
3597,google-presents-the-hidden-worlds-of-the-national-parks,http://artsandculture.withgoogle.com/nationalparks,1,3d_model,,glb,,0,0
3726,a-bear-s-eye-view-of-yellowstone,http://www.nationalgeographic.com/magazine/2016/05/yellowstone-national-parks-bears-video?source=NGcomm,1,environment_map,,hdr,,0,0
4044,youtube-celebrating-10-years,http://youtube.com/10,1,webassembly,,wasm,,0,0
4322,van-gogh-museum,http://www.vangoghmuseum.nl/en,1,webassembly,,wasm,shader_source | web_worker | webassembly_runtime,0,0
4361,hys-inc,http://www.hys-inc.jp/,1,webassembly,,wasm,offscreen_canvas | shader_source | webassembly_runtime,0,0
4775,roll-it,http://g.co/rollit,1,webassembly,,wasm,,0,0
4779,carolina-herrera,http://www.carolinaherrera.com/en,1,3d_model,,obj,,0,0
5230,colorz,http://www.colorz.fr/en,1,shader,,frag,,0,0
5326,starved-for-attention,http://www.starvedforattention.org/,1,compressed_geometry,,drc,,0,0
1,dragonfly-redux,https://www.dragonfly.xyz/,0,,,,,0,0
2,lacoste-polo-factory,https://members-play.lacoste.com/polo-factory-experience,0,,,,,0,0
3,lama-lama-2,https://lamalama.com/,0,,,,,0,0
4,glitch-grit,https://glitchandgrit.com/,0,,,,,0,0
5,izanami,https://izanami-official.com/,0,,,,,0,0
6,hiroto-sato,https://www.hirotos.com,0,,,,,0,0
7,coffeetech-r,https://coffee-tech.com/,0,,,,,0,0
9,house-of-honey-1,https://www.houseofhoney.com/,0,,,,,0,0
10,pp-neue-montreal,https://neuemontreal.com/,0,,,,lottie_runtime,0,0
11,longbow,https://db-longbow.webflow.io/,0,,,,,0,0
12,vectr,https://vectrfl.com/,0,,,,,0,0
13,21-hrs-on-the-moon,https://www.21hrs.space/,0,,,,,0,0
16,depo-luxe,https://depoluxe.xyz/,0,,,,,0,0
17,monolog,https://bymonolog.com/,0,,,,,0,0
18,hilden-kaira,https://www.hildenkaira.fi/,0,,,,,0,0
19,radian,https://www.rideradian.com/,0,,,,,0,0
22,wembi,https://www.wembi.ai/,0,,,,,0,0
23,nrg-build-your-data-center,https://business.nrg.com/campaigns/build-your-data-center/,0,,,,,0,0
24,meech213,https://www.meech213.com/,0,,,,,0,0
25,ivress-spin-a-tale,https://brand.ivress.co.jp/,0,,,,,0,0
26,podium,https://podium.global/,0,,,,,0,0
29,wolverine-worldwide,https://www.wolverineworldwide.com/,0,,,,,0,0
31,everswap,https://everswap.com/,0,,,,,0,0
32,digitalists-1,https://digitalists.at/,0,,,,,0,0
33,rpa-comunicacion,https://rpacomunicacion.com/,0,,,,,0,0
34,balmoral,https://www.balmoralrunning.com,0,,,,,0,0
35,indigo-laboratory,https://indigo-laboratory.it/,0,,,,shader_source,0,0
38,elva,https://elva-labs.com/,0,,,,,0,0
39,sakazuki,https://sakazuki.io/,0,,,,,0,0
40,crav-burgers,https://www.cravburgers.shop/,0,,,,,0,0
42,serve-robotics,https://www.serverobotics.com/,0,,,,web_worker,0,0
46,sohub,https://sohub.digital,0,,,,,0,0
